id,genre,track_name,preview_url,location,filename,artist,artist_uri,album,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6zeE5tKyr8Nu882DQhhSQI,rock,Dust in the Wind,https://p.scdn.co/mp3-preview/f86dfdfaca403adb32ee7a68b84e9953b0cc8572?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Dust in the Wind.mp3,Dust in the Wind.mp3,Kansas,spotify:artist:2hl0xAkS2AIRAu23TVMBG1,Point Of Know Return (Expanded Edition),1977,0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503
423o3ZHIaBtGXyhF1uH41a,rock,Walk of Life,https://p.scdn.co/mp3-preview/0dcbcd3569d83da11c35c1f91532335b3d5daa78?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Walk of Life.mp3,Walk of Life.mp3,Dire Straits,spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T,Brothers in Arms,1985-05-13,0.461,0.936,4,-6.866,1,0.109,0.435,9.13e-05,0.124,0.804,172.404
2anPa0qaFG1Nf0swkpfOQd,rock,After the Gold Rush - 2009 Remaster,https://p.scdn.co/mp3-preview/454d5ab009dacf0d8c8aa83455d555eba5a3c903?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/After the Gold Rush - 2009 Remaster.mp3,After the Gold Rush - 2009 Remaster.mp3,Neil Young,spotify:artist:6v8FB84lnmJs434UJf2Mrm,After the Gold Rush (2009 Remaster),1970-08-31,0.473,0.158,7,-12.9,1,0.0332,0.984,2.19e-06,0.113,0.329,98.008
70gbuMqwNBE2Y5rkQJE9By,rock,Going to California - Remaster,https://p.scdn.co/mp3-preview/4bdae56c6a9f7a8ec42b753cb7bea2c77ec68f1e?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Going to California - Remaster.mp3,Going to California - Remaster.mp3,Led Zeppelin,spotify:artist:36QJpDe2go2KgaRleHCDTp,Led Zeppelin IV (Deluxe Edition),1971-11-08,0.503,0.265,2,-15.913,1,0.0333,0.943,0.045,0.0867,0.522,78.044
10MTJevhB5UbnhK7In4vav,rock,Arnold Layne - 2016 Remastered Version,https://p.scdn.co/mp3-preview/8532216a62b4b1bfbb5557af9e3bb01ceb1cd023?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Arnold Layne - 2016 Remastered Version.mp3,Arnold Layne - 2016 Remastered Version.mp3,Pink Floyd,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,The Early Years 1965-1967 CAMBRIDGE ST/ATION,2016-11-06,0.297,0.561,2,-8.266,1,0.0326,0.292,1.98e-06,0.0752,0.234,132.548
5WwqdeavrQrbeAMDxGawse,rock,Can't Fight This Feeling,https://p.scdn.co/mp3-preview/34107844d1c3f3947321f6a13efe2ce763e7a8a0?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Can't Fight This Feeling.mp3,Can't Fight This Feeling.mp3,REO Speedwagon,spotify:artist:55vs7NT1KxcFjbMC4y202E,Wheels Are Turnin',1984-11-05,0.408,0.48,9,-11.017,1,0.0266,0.155,1.82e-05,0.0877,0.19,156.344
4vmTtO8qFF9StEVeQ1KftR,rock,It's Over,https://p.scdn.co/mp3-preview/31ac5eccabeae945fcd88eddc05572810be25c9e?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/It's Over.mp3,It's Over.mp3,Electric Light Orchestra,spotify:artist:7jefIIksOi1EazgRTfW2Pk,Out of the Blue,1977,0.637,0.497,2,-10.604,0,0.0304,0.571,0.0,0.116,0.435,111.429
5KXdflxoxCcE9m5F2QoAUY,rock,Over the Hills and Far Away - 1990 Remaster,https://p.scdn.co/mp3-preview/c0d2d4af5d2da62a748252c00332e8aea88a1d04?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Over the Hills and Far Away - 1990 Remaster.mp3,Over the Hills and Far Away - 1990 Remaster.mp3,Led Zeppelin,spotify:artist:36QJpDe2go2KgaRleHCDTp,Houses of the Holy (1994 Remaster),1973-03-28,0.412,0.54,7,-13.897,1,0.0516,0.0582,0.0717,0.0849,0.299,96.783
5jS1YDipyHQzxYRcfizhPS,rock,Tennessee Mountain Top - Single Version,https://p.scdn.co/mp3-preview/44da15c19084a6c3c528a92928456ca7d0e5f878?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Tennessee Mountain Top - Single Version.mp3,Tennessee Mountain Top - Single Version.mp3,Kid Rock,spotify:artist:7dOBabd5O4CvKrg4iriHTM,Tennessee Mountain Top,2017-07-14,0.586,0.759,5,-4.992,1,0.0533,0.115,0,0.134,0.574,138.785
1d8nkRm5t4DN4X0FMw4Zcs,rock,Exciter,https://p.scdn.co/mp3-preview/6e4d002f3eedf8ca563540d3236db7962599ed15?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Exciter.mp3,Exciter.mp3,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,Stained Class,1978-10-27,0.484,0.877,9,-5.749,0,0.111,0.0353,0.0,0.0911,0.267,130.156
5jhfa76FhqtD3Boij6MAKS,rock,Love You Madly,https://p.scdn.co/mp3-preview/c35ef5089dc39e4f019d79b3cbf8ce0ff0997027?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Love You Madly.mp3,Love You Madly.mp3,Cake,spotify:artist:6A43Djmhbe9100UwnI7epV,Comfort Eagle,2001-07-23,0.752,0.809,9,-8.399,1,0.0598,0.0908,9.41e-05,0.169,0.658,106.999
11DrIVIGOiPEQxzAYpZfOa,rock,Symptom of the Universe,https://p.scdn.co/mp3-preview/385fe09f17ce5dcb720ca71be2c19d11a128c2f4?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Symptom of the Universe.mp3,Symptom of the Universe.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,The Ultimate Collection,2017-02-03,0.279,0.651,9,-12.136,1,0.0472,0.0544,0.0592,0.19,0.47,178.649
7HQrFPtLEpgTJaEVujH8OO,rock,Rock and Roll - Remaster,https://p.scdn.co/mp3-preview/9f910a9623617ea0b24e45c9b78f43e6f5087348?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Rock and Roll - Remaster.mp3,Rock and Roll - Remaster.mp3,Led Zeppelin,spotify:artist:36QJpDe2go2KgaRleHCDTp,Mothership,2007,0.317,0.879,9,-7.533,1,0.0406,0.00091,0.00142,0.0972,0.849,169.534
5Xak5fmy089t0FYmh3VJiY,rock,Black,https://p.scdn.co/mp3-preview/c6773a34d5fae11fb1c2b85b9c5efdac2aa693ec?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Black.mp3,Black.mp3,Pearl Jam,spotify:artist:1w5Kfo2jwwIPruYS2UWh56,Ten,1991-08-27,0.36,0.684,4,-6.457,0,0.0308,0.323,0.0,0.34,0.2,77.15
0Z7O8GMQShj9TJrm2yX1R6,rock,Jump - 2004 Remaster,https://p.scdn.co/mp3-preview/1272f580e516703bd4c01ebaf441b9a5261ad5d5?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Jump - 2004 Remaster.mp3,Jump - 2004 Remaster.mp3,Van Halen,spotify:artist:2cnMpRsOVqtPMfq7YiFE6K,The Very Best of Van Halen (UK Release),2004,0.553,0.838,0,-5.824,1,0.0317,0.123,3.01e-05,0.053,0.821,129.893
0IXpUl1fn2QZcBavfuq0H4,rock,Living After Midnight,https://p.scdn.co/mp3-preview/00ffd4275dc22c09331d0524aeb9ca6b586572af?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Living After Midnight.mp3,Living After Midnight.mp3,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,British Steel,1980,0.61,0.824,4,-6.046,1,0.0534,0.0136,1.75e-06,0.0606,0.819,134.992
1MvJno497VkQR3RsiJcRVm,rock,Are You In?,https://p.scdn.co/mp3-preview/6e2fa389be2e11e9f871e28ed9cbe727f6fca041?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Are You In?.mp3,Are You In?.mp3,Incubus,spotify:artist:3YcBF2ttyueytpXtEzn1Za,Morning View,2001-10-23,0.526,0.587,2,-8.733,1,0.039,0.24,0.243,0.886,0.364,93.986
1GqlvSEtMx5xbGptxOTTyk,rock,Peace of Mind,https://p.scdn.co/mp3-preview/7ea00cefb82b042c644cf5447a0d78f2d7546fd7?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Peace of Mind.mp3,Peace of Mind.mp3,Boston,spotify:artist:29kkCKKGXheHuoO829FxWK,Boston,1976,0.421,0.677,4,-6.183,1,0.0343,0.000989,9.65e-05,0.211,0.683,127.67
2npStoMbQxG1LcIeF4PZrj,rock,Leather and Lace (with Don Henley),https://p.scdn.co/mp3-preview/5dd3d754d2d2d7e9b56d909b921ce9bc43685f12?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Leather and Lace (with Don Henley).mp3,Leather and Lace (with Don Henley).mp3,Stevie Nicks,spotify:artist:7crPfGd2k81ekOoSqQKWWz,Timespace - The Best Of Stevie Nicks,1991-08-30,0.553,0.398,3,-11.67,1,0.0303,0.664,0,0.114,0.392,76.074
46VaDtbrBj929FWnUdTQV0,rock,Black Night,https://p.scdn.co/mp3-preview/158e967cdc5dac4452c5feb08a14f51a9c0aa6bf?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Black Night.mp3,Black Night.mp3,Deep Purple,spotify:artist:568ZhdwyaiCyOGJRtNYhWf,Deepest Purple: The Very Best of Deep Purple,1980,0.531,0.842,9,-10.368,1,0.113,0.0418,0.0567,0.118,0.84,134.661
5x53pbGk6sbl1BGom19QQ5,rock,Breakdown,https://p.scdn.co/mp3-preview/f86e333f10221b6b3f7f0a2ebdc6a7871402785c?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Breakdown.mp3,Breakdown.mp3,Tom Petty and the Heartbreakers,spotify:artist:4tX2TplrkIP4v05BNC903e,Tom Petty & The Heartbreakers,1976-11-09,0.625,0.35,9,-8.395,0,0.0436,0.398,6.76e-05,0.123,0.69,113.688
7LygtNjQ65PSdzVjUnHXQb,rock,Cherry Pie,https://p.scdn.co/mp3-preview/1052d81db15f03ad31860af371c8c434566acb70?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Cherry Pie.mp3,Cherry Pie.mp3,Warrant,spotify:artist:7HLvzuM9p11k9lUQfSM4Rq,Cherry Pie,1990-10-14,0.472,0.946,2,-4.591,1,0.145,0.0372,0,0.352,0.486,177.489
4vpeKl0vMGdAXpZiQB2Dtd,rock,White Rabbit,https://p.scdn.co/mp3-preview/367ffcd0d779085e8fa092620542632fecf50330?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/White Rabbit.mp3,White Rabbit.mp3,Jefferson Airplane,spotify:artist:2qFr8w5sWUITRlzZ9kZotF,Surrealistic Pillow,1967,0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798
0Yfpc5zHc9pElVCQ1bPlF4,rock,This Love,https://p.scdn.co/mp3-preview/e93dab3bc1452bf2065fb33349589c2d77646589?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/This Love.mp3,This Love.mp3,Pantera,spotify:artist:14pVkFUHDL207LzLHtSA18,Vulgar Display of Power,1992-02-21,0.402,0.73,6,-9.327,1,0.0455,0.000312,0.323,0.103,0.296,104.527
1diuZVsxD74xvtUSABRUoF,rock,The Wicker Man - 2015 Remaster,https://p.scdn.co/mp3-preview/647a53055a6f5d012ed238d87c3191df1ed5aff9?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/The Wicker Man - 2015 Remaster.mp3,The Wicker Man - 2015 Remaster.mp3,Iron Maiden,spotify:artist:6mdiAmATAx73kdxrNrnlao,Brave New World (2015 Remaster),2000,0.424,0.98,4,-4.33,0,0.154,0.000855,5.72e-06,0.129,0.296,101.502
0cs671lxX2eoDzr2KMuo3N,rock,Here Comes Your Man,https://p.scdn.co/mp3-preview/189379bc8ea66d101c86f66244dfcd9b13cfbc8b?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Here Comes Your Man.mp3,Here Comes Your Man.mp3,Pixies,spotify:artist:6zvul52xwTWzilBZl6BUbT,Doolittle,1989-04-17,0.669,0.783,2,-12.302,1,0.0295,0.0475,0.0296,0.115,0.896,124.518
0wJoRiX5K5BxlqZTolB2LD,rock,Purple Haze,https://p.scdn.co/mp3-preview/03bc9eb9c20f832c8341a3db4173d7036d93156e?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Purple Haze.mp3,Purple Haze.mp3,Jimi Hendrix,spotify:artist:776Uo845nYHJpNaStv1Ds4,Are You Experienced,1967-05-12,0.533,0.905,2,-5.27,1,0.0754,0.00876,0.578,0.0698,0.486,108.9
5eM6Rrk8rwLpUhrh7Kk5R1,rock,California,https://p.scdn.co/mp3-preview/ce07694aa6b589bf40497b1a78bfcd75a233534b?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/California.mp3,California.mp3,Joni Mitchell,spotify:artist:5hW4L92KnC6dX9t7tYM4Ve,Blue,1971-06-22,0.464,0.328,4,-9.005,1,0.0407,0.905,0.0,0.135,0.784,70.859
1JPXXDx2OHtSRuEq7ru6zf,rock,Shakin',https://p.scdn.co/mp3-preview/98efda22c9e086e1c7ce9c8b4330492b8cdd2701?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Shakin'.mp3,Shakin'.mp3,Eddie Money,spotify:artist:4Tw2N3wdvJPGEU7JqMxFfE,The Best Of Eddie Money,1977,0.635,0.893,9,-5.251,1,0.0308,0.0285,0.000884,0.179,0.946,113.454
0kHyKhJMukHEPfeh8s7rdM,rock,Born To Be Yours,https://p.scdn.co/mp3-preview/0d49383d9825628ff03ea46e0d5b15d0e8d8e1cb?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Born To Be Yours.mp3,Born To Be Yours.mp3,Imagine Dragons,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Born To Be Yours,2018-06-15,0.688,0.688,3,-5.84,1,0.0357,0.3,0.0,0.0982,0.451,114.011
4Anh5Ti55P6SXG3H94QLqV,rock,I Need You,https://p.scdn.co/mp3-preview/b8c3dd70478f21e7adea73251183bfa4ea6b364d?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/I Need You.mp3,I Need You.mp3,America,spotify:artist:35U9lQaRWSQISxQAB94Meo,America,1972,0.528,0.472,7,-10.428,1,0.0267,0.583,0.0,0.129,0.251,134.099
1Y373MqadDRtclJNdnUXVc,rock,Paranoid - 2012 - Remaster,https://p.scdn.co/mp3-preview/131d70c378afc18cbd141cca3b68998ec2f05d8b?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Paranoid - 2012 - Remaster.mp3,Paranoid - 2012 - Remaster.mp3,Black Sabbath,spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Paranoid (Remaster),1970-09-18,0.412,0.658,4,-12.051,0,0.0708,4.52e-05,0.000774,0.176,0.454,163.071
5Ny6yVg3LRfz3jicFcIMlm,rock,Mississippi Queen,https://p.scdn.co/mp3-preview/f153dbb7dddd2acd5e44429d11b5917f7e292ec7?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Mississippi Queen.mp3,Mississippi Queen.mp3,Mountain,spotify:artist:7LCp4MN0SOIVWlssid9KyE,Drivin' South: Southern Rockin' Smash Hits,1970,0.479,0.832,3,-4.746,1,0.145,0.13,2.83e-05,0.0459,0.584,140.41
2Z81PDDYNMTxZKiU2XIuFx,rock,Turn Me Loose,https://p.scdn.co/mp3-preview/169afc967d2b77170c18dc731c0d8518e635f6f7?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Turn Me Loose.mp3,Turn Me Loose.mp3,Loverboy,spotify:artist:2CLVPk9FcywjClBcTvWPkT,Loverboy,1980,0.588,0.641,5,-12.205,1,0.0312,0.0841,0.000663,0.303,0.548,119.374
2YplrdHMBoRdnHgMeHEwHm,rock,The Sound of Silence - Electric Version,https://p.scdn.co/mp3-preview/fe37d6bc88f64490163c5002a22db212fcf1a919?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/The Sound of Silence - Electric Version.mp3,The Sound of Silence - Electric Version.mp3,Simon & Garfunkel,spotify:artist:70cRZdQywnSFp9pnc2WTCE,Sounds Of Silence,1966-01-17,0.44,0.466,6,-9.712,1,0.0284,0.17,1.03e-06,0.118,0.543,107.744
5QTxFnGygVM4jFQiBovmRo,rock,(Don't Fear) The Reaper,https://p.scdn.co/mp3-preview/596db216a6621b8c0e2f87fb343f33a9c0bd8878?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/(Don't Fear) The Reaper.mp3,(Don't Fear) The Reaper.mp3,Blue Öyster Cult,spotify:artist:00tVTdpEhQQw1bqdu8RCx2,Agents Of Fortune,1976,0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000211,0.297,0.382,141.47
17ogyMCuQ3aWoFQkNldC9U,rock,To S.,https://p.scdn.co/mp3-preview/88ff5d7dc1071faf59ca83ff28211e4538e113b1?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/To S..mp3,To S..mp3,Father John Misty,spotify:artist:2kGBy2WHvF0VdZyqiVCkDT,To S. / To R.,2020-08-17,0.395,0.312,2,-9.955,1,0.0274,0.745,0.00129,0.0935,0.0835,72.734
3T76zPJz3tWL27FrjJe2ot,rock,Lazaretto,https://p.scdn.co/mp3-preview/db9c14b8a71395ce6474c3cf5239cc8060f4fd5d?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Lazaretto.mp3,Lazaretto.mp3,Jack White,spotify:artist:4FZ3j1oH43e7cukCALsCwf,Lazaretto,2014-06-10,0.381,0.838,6,-6.562,0,0.0709,0.0046,3.77e-05,0.101,0.581,118.214
24NwBd5vZ2CK8VOQVnqdxr,rock,Sweet Emotion,https://p.scdn.co/mp3-preview/8d7338ca736693a3f145ef410d2050678a734dc2?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Sweet Emotion.mp3,Sweet Emotion.mp3,Aerosmith,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,Toys In The Attic,1975-04-08,0.38,0.76,9,-10.961,1,0.0378,0.00298,0.0294,0.104,0.491,99.437
14EORgkbXqIx5K4Haucmnb,rock,Absolute Zero,https://p.scdn.co/mp3-preview/983929e901391ec240108eec4f74227566991fc1?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Absolute Zero.mp3,Absolute Zero.mp3,Stone Sour,spotify:artist:49qiE8dj4JuNdpYGRPdKbF,"House of Gold & Bones, Part 1",2012-10-17,0.552,0.988,1,-2.555,0,0.0787,0.000108,0.309,0.846,0.619,139.941
3vV3cr2TpPqFk07zxYUbla,rock,Cum on Feel the Noize,https://p.scdn.co/mp3-preview/9370cd947c91fac066bde113f6faac45cb7c89cd?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Cum on Feel the Noize.mp3,Cum on Feel the Noize.mp3,Quiet Riot,spotify:artist:1dLWg6m8RRhizsdqJbhyj3,Metal Health,1983,0.409,0.92,11,-5.439,0,0.12,0.00719,0.00105,0.0823,0.37,145.085
6eYJpY7S3pmNIPJS78uwDs,rock,You & I - Live from Spotify Stockholm,https://p.scdn.co/mp3-preview/9f9a88bc211ca615dff673b9f2a6ac3f637da9d4?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/You & I - Live from Spotify Stockholm.mp3,You & I - Live from Spotify Stockholm.mp3,Local Natives,spotify:artist:75dQReiBOHN37fQgWQrIAJ,Spotify Sessions,2013-05-28,0.368,0.313,0,-10.383,1,0.0312,0.285,0.0234,0.33,0.144,181.854
5SAEMjVQbmin3g7b0RG6me,rock,5 Minutes Alone,https://p.scdn.co/mp3-preview/81537978c84c985cf8e4a95eb8a9c5ed7f030693?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/5 Minutes Alone.mp3,5 Minutes Alone.mp3,Pantera,spotify:artist:14pVkFUHDL207LzLHtSA18,Far Beyond Driven,1994,0.504,0.856,7,-6.271,1,0.0423,0.000748,0.359,0.114,0.585,95.402
2ccUQnjjNWT0rsNnsBpsCA,rock,Surrender,https://p.scdn.co/mp3-preview/763bd0392b02d813ce988fa60bd68cf2ac69ba9d?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Surrender.mp3,Surrender.mp3,Cheap Trick,spotify:artist:1LB8qB5BPb3MHQrfkvifXU,Heaven Tonight,1978-04,0.524,0.955,0,-7.081,1,0.0411,0.00717,8.77e-06,0.659,0.869,133.849
2IKd8ozOHYuVqrYJ0tqghP,rock,Tightrope,https://p.scdn.co/mp3-preview/de416d031ef6df3a526d11874586217fa485a871?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Tightrope.mp3,Tightrope.mp3,Electric Light Orchestra,spotify:artist:7jefIIksOi1EazgRTfW2Pk,A New World Record,1976-09-01,0.442,0.677,7,-7.725,0,0.0352,0.37,5.46e-05,0.134,0.206,129.889
7y5mfSJLUmPYmrI5hcCWnT,rock,I Never Cry,https://p.scdn.co/mp3-preview/44d5185bd7f94990c8991aea7596a89569417638?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/I Never Cry.mp3,I Never Cry.mp3,Alice Cooper,spotify:artist:3EhbVgyfGd7HkpsagwL9GS,Alice Cooper Goes to Hell,1976-01-01,0.553,0.284,0,-15.602,1,0.0317,0.45,3.48e-06,0.114,0.374,136.112
1GqlvSEtMx5xbGptxOTTyk,rock,Peace of Mind,https://p.scdn.co/mp3-preview/7ea00cefb82b042c644cf5447a0d78f2d7546fd7?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Peace of Mind.mp3,Peace of Mind.mp3,Boston,spotify:artist:29kkCKKGXheHuoO829FxWK,Boston,1976,0.421,0.677,4,-6.183,1,0.0343,0.000989,9.65e-05,0.211,0.683,127.67
6hu1f1cXSw7OAqhpSQ2zDy,rock,Dazed and Confused - 1990 Remaster,https://p.scdn.co/mp3-preview/b603773ce8c52809d755bc6ae987ee3be5f99f67?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Dazed and Confused - 1990 Remaster.mp3,Dazed and Confused - 1990 Remaster.mp3,Led Zeppelin,spotify:artist:36QJpDe2go2KgaRleHCDTp,Led Zeppelin,1969-01-12,0.271,0.553,2,-9.526,1,0.0472,0.044,0.0096,0.0999,0.433,86.762
0QRxtcxL31dRAeiUUuENPu,rock,Territory,https://p.scdn.co/mp3-preview/45a512c74ba67b0d1ea7d0f7adba618067e428f6?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Territory.mp3,Territory.mp3,Sepultura,spotify:artist:6JW8wliOEwaDZ231ZY7cf4,Chaos A.D.,1993-09-02,0.335,0.946,2,-6.233,1,0.126,0.000278,0.0305,0.136,0.305,153.429
203xxdlledLFnkqrUleD72,rock,You Can't Bring Me Down,https://p.scdn.co/mp3-preview/b6981ed7635e62d5cd3f6a3894ab5ad6bd21a300?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/You Can't Bring Me Down.mp3,You Can't Bring Me Down.mp3,Suicidal Tendencies,spotify:artist:3WPKDlucMsXH6FC1XaclZC,Lights...Camera...Revolution,1990-07-02,0.281,0.958,4,-10.798,0,0.375,0.00195,4.69e-05,0.0915,0.0381,136.851
1DhCdQMyNLklKGxBheRFxL,rock,In the Name of Tragedy,https://p.scdn.co/mp3-preview/98a4f4378d9c9130203dd1a1d5bc0805e7ebc519?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/In the Name of Tragedy.mp3,In the Name of Tragedy.mp3,Motörhead,spotify:artist:1DFr97A9HnbV3SKTJFu62M,Inferno,2004-06-22,0.449,0.994,8,-4.836,1,0.0824,0.000106,2.13e-06,0.102,0.447,149.91
5eM6Rrk8rwLpUhrh7Kk5R1,rock,California,https://p.scdn.co/mp3-preview/ce07694aa6b589bf40497b1a78bfcd75a233534b?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/California.mp3,California.mp3,Joni Mitchell,spotify:artist:5hW4L92KnC6dX9t7tYM4Ve,Blue,1971-06-22,0.464,0.328,4,-9.005,1,0.0407,0.905,0.0,0.135,0.784,70.859
4rcHWl68ai6KvpXlc8vbnE,rock,Keep on Loving You,https://p.scdn.co/mp3-preview/bfd808d97ffddfe8bde9f9a0288b9b32cedcaf85?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Keep on Loving You.mp3,Keep on Loving You.mp3,REO Speedwagon,spotify:artist:55vs7NT1KxcFjbMC4y202E,Hi Infidelity (30th Anniversary Edition),1980,0.306,0.722,0,-5.963,1,0.034,0.0519,0.0,0.117,0.41,174.732
6mkBbzyfK0EpywDk17taBg,rock,Trampled Under Foot - Remaster,https://p.scdn.co/mp3-preview/245cfa3d559078d236cab1ac21e3d48dcffea259?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Trampled Under Foot - Remaster.mp3,Trampled Under Foot - Remaster.mp3,Led Zeppelin,spotify:artist:36QJpDe2go2KgaRleHCDTp,Mothership,2007,0.568,0.837,2,-7.744,0,0.059,0.238,0.328,0.0754,0.833,111.186
1EORu8Coheibl21VjHtbRg,rock,747 (Strangers in the Night) - 2009 Remastered Version,https://p.scdn.co/mp3-preview/aba05e08a36a83cbbe3a96650eca25ef97d45773?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/747 (Strangers in the Night) - 2009 Remastered Version.mp3,747 (Strangers in the Night) - 2009 Remastered Version.mp3,Saxon,spotify:artist:71vVmHeNgCVSa5SVmfvscU,Wheels of Steel (2009 Remastered Version),1980,0.478,0.937,0,-6.173,0,0.106,0.00771,0.0181,0.84,0.294,131.418
5jhfa76FhqtD3Boij6MAKS,rock,Love You Madly,https://p.scdn.co/mp3-preview/c35ef5089dc39e4f019d79b3cbf8ce0ff0997027?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Love You Madly.mp3,Love You Madly.mp3,Cake,spotify:artist:6A43Djmhbe9100UwnI7epV,Comfort Eagle,2001-07-23,0.752,0.809,9,-8.399,1,0.0598,0.0908,9.41e-05,0.169,0.658,106.999
79KUOd1p6yNjh2Jkr9IQHk,rock,Hell Ain't a Bad Place to Be,https://p.scdn.co/mp3-preview/45e8e42b5e70877e753829c156f21195f2874273?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Hell Ain't a Bad Place to Be.mp3,Hell Ain't a Bad Place to Be.mp3,AC/DC,spotify:artist:711MCceyCBcFnzjGY4Q7Un,Let There Be Rock,1977-03-21,0.604,0.737,9,-5.284,1,0.175,0.181,0.0146,0.346,0.417,128.056
4j1VLXRsDlkBztsJr3TZDH,rock,Beyond the Black,https://p.scdn.co/mp3-preview/5dc2a0769b6e98eef17aef20f1153357dd4358fd?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Beyond the Black.mp3,Beyond the Black.mp3,Metal Church,spotify:artist:0exvkfkATkqWOJgugTjJhP,Rhino Hi-Five: Metal Church,2007-03-27,0.323,0.921,8,-7.393,1,0.0758,0.00354,0.469,0.205,0.308,115.548
19LT4ZUEeoUdimKE04WJJg,rock,Cowboy,https://p.scdn.co/mp3-preview/7952a099cf53b997130d8a51073d59302112236f?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Cowboy.mp3,Cowboy.mp3,Kid Rock,spotify:artist:7dOBabd5O4CvKrg4iriHTM,Devil Without a Cause,1998-08-05,0.608,0.897,1,-2.921,1,0.291,0.085,0.0,0.108,0.868,166.652
