id,genre,track_name,preview_url,location,filename,artist,artist_uri,album,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
57pRygIJ53NexIGPvURmZo,rock,Sinner,https://p.scdn.co/mp3-preview/a15889c085e48fae921fafe22c30cc41b347b941?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Sinner.mp3,Sinner.mp3,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,Sin After Sin,1977-11-15,0.196,0.923,9,-3.58,1,0.0591,0.00257,0.00486,0.388,0.492,181.257
61BywQA7q8KjpGjp3rHuRv,rock,Flirtin' with Disaster,https://p.scdn.co/mp3-preview/aceff77a40bd6275d9135072c5207686dd7b5f16?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Flirtin' with Disaster.mp3,Flirtin' with Disaster.mp3,Molly Hatchet,spotify:artist:4ZqBwBVB3dsYWL3d5Spi10,Flirtin' With Disaster,1979,0.273,0.821,9,-6.262,1,0.0433,0.00153,0.0157,0.18,0.739,179.882
4OTw5splgMdlYklwHMHxLK,rock,Long Cool Woman (In a Black Dress) - 1999 Remaster,https://p.scdn.co/mp3-preview/f4f1fa5512316535ef21f04a8c1e3723216cec92?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Long Cool Woman (In a Black Dress) - 1999 Remaster.mp3,Long Cool Woman (In a Black Dress) - 1999 Remaster.mp3,The Hollies,spotify:artist:6waa8mKu91GjzD4NlONlNJ,Distant Light (Expanded Edition),1971-10-01,0.757,0.868,9,-9.326,1,0.062,0.411,0.00221,0.355,0.815,138.923
7Dm3dV3WPNdTgxoNY7YFnc,rock,The Chain - 2004 Remaster,https://p.scdn.co/mp3-preview/c75b9790ccb975d77c34f16fad5c20d2c0e97295?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/The Chain - 2004 Remaster.mp3,The Chain - 2004 Remaster.mp3,Fleetwood Mac,spotify:artist:08GQAI4eElDnROBrJRGE0X,Rumours,1977-02-04,0.522,0.755,9,-6.95,1,0.0524,0.0517,6.63e-05,0.0781,0.637,151.796
07GvNcU1WdyZJq3XxP0kZa,rock,Go Your Own Way - 2004 Remaster,https://p.scdn.co/mp3-preview/b4b050fb5f906aba4e08064c453d3344ea68e583?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Go Your Own Way - 2004 Remaster.mp3,Go Your Own Way - 2004 Remaster.mp3,Fleetwood Mac,spotify:artist:08GQAI4eElDnROBrJRGE0X,Rumours,1977-02-04,0.583,0.947,5,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.803,135.448
1erRDf98WX0VllciGPYO1H,rock,Arise,https://p.scdn.co/mp3-preview/7130ca17f2716b49f21f0ebb0cb4b44d4ef150fc?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Arise.mp3,Arise.mp3,Sepultura,spotify:artist:6JW8wliOEwaDZ231ZY7cf4,Arise,1991-03-20,0.372,0.961,9,-6.765,0,0.0931,1.52e-05,0.0548,0.0916,0.159,115.336
3qDhpYyyKBqIKQ2IGXSa2P,rock,(Don't Fear) The Reaper,https://p.scdn.co/mp3-preview/a62d90331262861772b3f8b2ff878af894a87f39?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/(Don't Fear) The Reaper.mp3,(Don't Fear) The Reaper.mp3,Blue Öyster Cult,spotify:artist:00tVTdpEhQQw1bqdu8RCx2,Don't Fear The Reaper: The Best Of Blue Öyster Cult,2000-02-08,0.332,0.926,9,-8.732,0,0.0722,0.00284,0.000254,0.215,0.395,141.423
6VltRkmJbCTqgKrTHk4Ulw,rock,"My My, Hey Hey (Out of the Blue) - 2016 Remaster",https://p.scdn.co/mp3-preview/c19e88e6696f4e87a278044223d828185b161a40?cid=b82fb22d072d4120850c99225ff01644,"./scrapes/rock/My My, Hey Hey (Out of the Blue) - 2016 Remaster.mp3","My My, Hey Hey (Out of the Blue) - 2016 Remaster.mp3",Neil Young,spotify:artist:6v8FB84lnmJs434UJf2Mrm,Rust Never Sleeps,1979-06-27,0.502,0.4,7,-13.697,0,0.0294,0.856,0.000375,0.333,0.435,127.182
5jzma6gCzYtKB1DbEwFZKH,rock,London Calling - Remastered,https://p.scdn.co/mp3-preview/cab17680a55cff3339dec569c52b079efda6daad?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/London Calling - Remastered.mp3,London Calling - Remastered.mp3,The Clash,spotify:artist:3RGLhK1IP9jnYFH4BRFJBS,London Calling (Remastered),1979,0.651,0.801,0,-7.34,1,0.0513,0.123,0.0,0.0825,0.776,133.763
2ccUQnjjNWT0rsNnsBpsCA,rock,Surrender,https://p.scdn.co/mp3-preview/763bd0392b02d813ce988fa60bd68cf2ac69ba9d?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Surrender.mp3,Surrender.mp3,Cheap Trick,spotify:artist:1LB8qB5BPb3MHQrfkvifXU,Heaven Tonight,1978-04,0.524,0.955,0,-7.081,1,0.0411,0.00717,8.77e-06,0.659,0.869,133.849
7Id8Qi0oQMV8J78fdtuZxo,rock,Mama Kin,https://p.scdn.co/mp3-preview/f7c27ef90d12bdbf4aea0e85775318bed449ff65?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Mama Kin.mp3,Mama Kin.mp3,Aerosmith,spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,1973-01-05,0.426,0.751,4,-10.91,1,0.0403,0.122,0.00144,0.271,0.889,153.359
7EHmKkyAr6MZv5Y2FdZbXw,rock,Lights,https://p.scdn.co/mp3-preview/51c5e725889996cb3cdf92ba06927bd161f7a8f9?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Lights.mp3,Lights.mp3,Journey,spotify:artist:0rvjqX7ttXeg3mTy8Xscbt,Infinity,1978,0.193,0.5,7,-9.903,1,0.0381,0.108,0.0067,0.332,0.354,207.639
1oT20g6f8rvymheUIdFr19,rock,Pride and Joy,https://p.scdn.co/mp3-preview/f08f0efeb88781ec3e85b53abab03df0f4f8bd38?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Pride and Joy.mp3,Pride and Joy.mp3,Stevie Ray Vaughan,spotify:artist:5fsDcuclIe8ZiBD5P787K1,The Real Deal: Greatest Hits Volume 1,2006,0.426,0.693,8,-9.759,1,0.0377,0.0251,0.0065,0.101,0.751,126.804
1TqmZVIyeD4aN4Wa0wbnfy,rock,Pure Morning,https://p.scdn.co/mp3-preview/42be861caeeb76ac7b66b09f284218c61e547337?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Pure Morning.mp3,Pure Morning.mp3,Placebo,spotify:artist:6RZUqkomCmb8zCRqc9eznB,Without You I'm Nothing,1998-10-12,0.387,0.898,8,-6.835,1,0.0675,0.0372,4.04e-05,0.11,0.202,81.354
5qBqBdfTEIWJwAS0Jm2F5R,rock,Turn! Turn! Turn! (To Everything There Is a Season),https://p.scdn.co/mp3-preview/4bf48c135d9de951229c29ef352f809192dcfd71?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Turn! Turn! Turn! (To Everything There Is a Season).mp3,Turn! Turn! Turn! (To Everything There Is a Season).mp3,The Byrds,spotify:artist:1PCZpxHJz7WAMF8EEq8bfc,Turn! Turn! Turn!,1965-12-06,0.452,0.818,2,-8.124,1,0.0439,0.135,2.72e-05,0.052,0.755,124.474
3bWGaqVeYKMlLss40mPgNn,rock,"Hello, I Love You",https://p.scdn.co/mp3-preview/3d31a54a62e7489ac3aaf6add14ce2875afa4f3e?cid=b82fb22d072d4120850c99225ff01644,"./scrapes/rock/Hello, I Love You.mp3","Hello, I Love You.mp3",The Doors,spotify:artist:22WZ7M8sxp5THdruNY3gXt,Waiting for the Sun,1968-07-03,0.597,0.554,11,-14.144,0,0.0425,0.029,0.0,0.0766,0.963,117.835
2kLGZ6ESCKHdQ0DqXoX4PS,rock,Space Station #5,https://p.scdn.co/mp3-preview/62a3a9e7ed478f8a30fc7768a54ada427e9bd514?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Space Station #5.mp3,Space Station #5.mp3,Montrose,spotify:artist:0VdoLGGpWcDZnzep6SSTdP,Montrose,1973,0.283,0.875,9,-10.794,1,0.108,0.0277,0.00376,0.868,0.562,168.309
0cO7JEo8deKuQMWpDyjenY,rock,Time for Me to Fly - As heard in the Netflix series Ozark,https://p.scdn.co/mp3-preview/04d22e53827fa8db1441f4f80208a14bc8bb5e4d?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Time for Me to Fly - As heard in the Netflix series Ozark.mp3,Time for Me to Fly - As heard in the Netflix series Ozark.mp3,REO Speedwagon,spotify:artist:55vs7NT1KxcFjbMC4y202E,"You Can Tune a Piano, But You Can't Tuna Fish",1978-03-16,0.463,0.629,2,-7.075,1,0.0269,0.0524,0.0,0.176,0.459,81.797
3orEDNYiGeafDlFNSAZ2Lw,rock,Inner Self,https://p.scdn.co/mp3-preview/24910066b1d98f39b5c4ee7c37ab6cbabe6ff608?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Inner Self.mp3,Inner Self.mp3,Sepultura,spotify:artist:6JW8wliOEwaDZ231ZY7cf4,Beneath the Remains,1989-04-07,0.275,0.997,4,-5.216,1,0.0772,0.000164,0.0711,0.0737,0.0838,160.914
2SiXAy7TuUkycRVbbWDEpo,rock,You Shook Me All Night Long,https://p.scdn.co/mp3-preview/2a200f628c41fadd1734ea7663f380659b93d826?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/You Shook Me All Night Long.mp3,You Shook Me All Night Long.mp3,AC/DC,spotify:artist:711MCceyCBcFnzjGY4Q7Un,Back In Black,1980-07-25,0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361
08onVqQ8YicJ98Ycm1qoLf,rock,Urgent,https://p.scdn.co/mp3-preview/35d5fe17e9ee87d635c788956ddb6eeada1a5103?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Urgent.mp3,Urgent.mp3,Foreigner,spotify:artist:6IRouO5mvvfcyxtPDKMYFN,4 (Expanded),1981,0.855,0.803,4,-5.849,0,0.0316,0.342,0.00732,0.0841,0.962,114.867
77eRSoQbDt4qHlAhUqovmy,rock,Nice to Know You,https://p.scdn.co/mp3-preview/dbc461c32cdce3e605f1370fdc0ea88fdd7b67ce?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Nice to Know You.mp3,Nice to Know You.mp3,Incubus,spotify:artist:3YcBF2ttyueytpXtEzn1Za,Morning View,2001-10-23,0.515,0.864,2,-5.384,1,0.0478,0.00182,7.32e-05,0.108,0.232,153.966
7L1GZDz4fGQGkpXpGaLV55,rock,Speed King - 1995 Remaster,https://p.scdn.co/mp3-preview/f74ff3e6f38e529ba8bd63f8b1d58748d92d341c?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Speed King - 1995 Remaster.mp3,Speed King - 1995 Remaster.mp3,Deep Purple,spotify:artist:568ZhdwyaiCyOGJRtNYhWf,Deep Purple in Rock (Anniversary Edition),1970-06-03,0.285,0.611,7,-13.256,1,0.0421,6.66e-05,0.404,0.0818,0.335,99.907
0QwZfbw26QeUoIy82Z2jYp,rock,Good Times Bad Times - 1993 Remaster,https://p.scdn.co/mp3-preview/c1f024eb57b569b926c8e68cab0a6056dc7d9654?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Good Times Bad Times - 1993 Remaster.mp3,Good Times Bad Times - 1993 Remaster.mp3,Led Zeppelin,spotify:artist:36QJpDe2go2KgaRleHCDTp,Led Zeppelin,1969-01-12,0.476,0.717,9,-9.192,1,0.0949,0.0382,7.61e-05,0.0818,0.753,93.584
6PvpKM4BW48ic8cbM4Vxcg,rock,Man in the Box,https://p.scdn.co/mp3-preview/9199bc9332540d7658ea32ab802fdf0a46f674ff?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Man in the Box.mp3,Man in the Box.mp3,Alice In Chains,spotify:artist:64tNsm6TnZe2zpcMVMOoHL,The Essential Alice In Chains,2006-07-24,0.337,0.849,8,-4.604,1,0.0456,0.00136,0.0,0.0904,0.685,106.395
6LlD5wT5aaVc87PzuuGRyq,rock,All I Want,https://p.scdn.co/mp3-preview/beb526b05f545a95f66bbe0484d8e345281c9e88?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/All I Want.mp3,All I Want.mp3,Toad The Wet Sprocket,spotify:artist:4j7EVY3kuDwLPfD2jfC7LC,Playlist: The Very Best Of Toad The Wet Sprocket,1991,0.597,0.805,5,-7.435,1,0.0797,0.0748,3.63e-06,0.15,0.627,124.322
2bzgKuK3pVez40qUvo8sYr,rock,Heartache Tonight - 2013 Remaster,https://p.scdn.co/mp3-preview/a7aad2c707f19afcc8f408d834008cce0fab21e5?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Heartache Tonight - 2013 Remaster.mp3,Heartache Tonight - 2013 Remaster.mp3,Eagles,spotify:artist:0ECwFtbIWEVNwjlrfc6xoL,The Long Run (2013 Remaster),1979,0.81,0.511,0,-6.454,1,0.0409,0.0778,0.000226,0.0714,0.858,113.153
79KUOd1p6yNjh2Jkr9IQHk,rock,Hell Ain't a Bad Place to Be,https://p.scdn.co/mp3-preview/45e8e42b5e70877e753829c156f21195f2874273?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Hell Ain't a Bad Place to Be.mp3,Hell Ain't a Bad Place to Be.mp3,AC/DC,spotify:artist:711MCceyCBcFnzjGY4Q7Un,Let There Be Rock,1977-03-21,0.604,0.737,9,-5.284,1,0.175,0.181,0.0146,0.346,0.417,128.056
2JdzB67NvIa90K4gEZPLeX,rock,Lump,https://p.scdn.co/mp3-preview/cb6f8fbd78f1b0dfd058bb33f21cae029c93a402?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Lump.mp3,Lump.mp3,The Presidents Of The United States Of America,spotify:artist:1lZvg4fNAqHoj6I9N8naBM,The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition,1995,0.499,0.873,6,-3.902,1,0.0386,0.00468,0.0,0.165,0.864,142.726
2DFi8rwHcVkTTgu7PULhtI,rock,My Type,https://p.scdn.co/mp3-preview/47bc52f317117eb27c6cb974a418b5685bbbc428?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/My Type.mp3,My Type.mp3,Saint Motel,spotify:artist:1dWEYMPtNmvSVaDNLgB6NV,My Type,2014-06-17,0.596,0.897,10,-2.94,1,0.0462,0.0641,5.24e-05,0.0628,0.578,118.0
41JO1vI5HbsJLhro5dgsh0,rock,The Years of Decay,https://p.scdn.co/mp3-preview/651337a2eb3c63f03e04c1033d830c3adb2681ad?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/The Years of Decay.mp3,The Years of Decay.mp3,Overkill,spotify:artist:0NmYchKQ8JIR9QHYJA0FRe,The Years Of Decay,1989-10-10,0.319,0.372,4,-16.307,0,0.0356,0.0422,0.00563,0.0682,0.236,109.606
1udKn1oNKYQSQ9OmiIWCMu,rock,Do You Believe in Magic?,https://p.scdn.co/mp3-preview/3a68c7436943a6cb0680e953842368aadad7513c?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Do You Believe in Magic?.mp3,Do You Believe in Magic?.mp3,The Lovin' Spoonful,spotify:artist:7CCn4PFRRRZF127jtCBAUe,Do you Believe In Magic,1965-11,0.552,0.742,0,-7.963,1,0.0454,0.218,0.0,0.339,0.751,138.591
4q9YY8eorYGjpjk3Zko7l9,rock,Blood Brothers - 2015 Remaster,https://p.scdn.co/mp3-preview/bb00ea3e497b9a3d7954b40cdc128b50bba56f41?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Blood Brothers - 2015 Remaster.mp3,Blood Brothers - 2015 Remaster.mp3,Iron Maiden,spotify:artist:6mdiAmATAx73kdxrNrnlao,Brave New World (2015 Remaster),2000,0.243,0.809,4,-6.316,0,0.0479,0.0501,0.0338,0.133,0.444,182.679
3QliSXrXoACBLdFesqbs8n,rock,No Way Out,https://p.scdn.co/mp3-preview/86e9a0d1b6d17d81093b6a656866812088d57ef6?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/No Way Out.mp3,No Way Out.mp3,Electric Light Orchestra,spotify:artist:7jefIIksOi1EazgRTfW2Pk,Secret Messages,1983-06-15,0.754,0.29,9,-9.663,0,0.0368,0.81,1.1e-05,0.0451,0.568,112.032
2yBAPa9HZj3P2szSaaj4k1,rock,"Down In A Hole - Live at the Majestic Theatre, Brooklyn, NY - April 1996",https://p.scdn.co/mp3-preview/beb5afcbe14700b225af61cf43c22c77bc90edeb?cid=b82fb22d072d4120850c99225ff01644,"./scrapes/rock/Down In A Hole - Live at the Majestic Theatre, Brooklyn, NY - April 1996.mp3","Down In A Hole - Live at the Majestic Theatre, Brooklyn, NY - April 1996.mp3",Alice In Chains,spotify:artist:64tNsm6TnZe2zpcMVMOoHL,Unplugged,1996-07-29,0.554,0.515,6,-8.534,1,0.024,0.0883,2.7e-05,0.883,0.432,95.125
672N8DGGTOLCOgWe0koX5g,rock,I Wanna Be Your Dog,https://p.scdn.co/mp3-preview/e19c890c575f687e58fff7689b57c817fbda3e5e?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/I Wanna Be Your Dog.mp3,I Wanna Be Your Dog.mp3,The Stooges,spotify:artist:4BFMTELQyWJU1SwqcXMBm3,The Stooges,1969-08-05,0.527,0.871,4,-8.708,1,0.0354,0.0229,0.155,0.419,0.107,120.722
7cy1bEJV6FCtDaYpsk8aG6,rock,China Grove,https://p.scdn.co/mp3-preview/b97cba87e3b689d856020fd4147dfeb39f5568f1?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/China Grove.mp3,China Grove.mp3,The Doobie Brothers,spotify:artist:39T6qqI0jDtSWWioX8eGJz,The Captain and Me,1973,0.623,0.91,9,-8.448,1,0.0384,0.319,0.000448,0.081,0.745,145.624
1KBCrhaog1gG6PVMdP2H7Q,rock,Screaming for Vengeance,https://p.scdn.co/mp3-preview/1b19a31e5227e85764c10e3915f84fec243e5329?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Screaming for Vengeance.mp3,Screaming for Vengeance.mp3,Judas Priest,spotify:artist:2tRsMl4eGxwoNabM08Dm4I,Screaming For Vengeance,1982,0.366,0.978,9,-5.514,1,0.088,0.00946,3.63e-06,0.495,0.192,112.874
7f1hgqJfOKHow7K4HEqV9r,rock,Slave to the Grind,https://p.scdn.co/mp3-preview/8ea4b34861f9f6d6dbabfd2c25f0521f1559aa34?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Slave to the Grind.mp3,Slave to the Grind.mp3,Skid Row,spotify:artist:4opTS86dN9uO313J9CE8xg,Slave to the Grind,1991,0.49,0.974,7,-7.594,1,0.0979,7.44e-06,0.304,0.327,0.384,133.183
2aoo2jlRnM3A0NyLQqMN2f,rock,All Along the Watchtower,https://p.scdn.co/mp3-preview/5eec2933740ab3984340d5f004813f8275e1bb97?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/All Along the Watchtower.mp3,All Along the Watchtower.mp3,Jimi Hendrix,spotify:artist:776Uo845nYHJpNaStv1Ds4,Electric Ladyland,1968-10-25,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253
1qRA5BS78u3gME0loMl9AA,rock,For What It's Worth,https://p.scdn.co/mp3-preview/a0cc83ddc1b9c032f5e97546651aff9ca8b7e84a?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/For What It's Worth.mp3,For What It's Worth.mp3,Buffalo Springfield,spotify:artist:3eskO5m0H4yiF64vRySBjr,Buffalo Springfield,1966-12-05,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883
6fxcpQMUoX0ofnbIHVnVWN,rock,Out on the Tiles - Remaster,https://p.scdn.co/mp3-preview/a1d8b605dc061b183ba84c94f46df281fb541e82?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Out on the Tiles - Remaster.mp3,Out on the Tiles - Remaster.mp3,Led Zeppelin,spotify:artist:36QJpDe2go2KgaRleHCDTp,Led Zeppelin III (Remaster),1970,0.418,0.962,4,-8.423,1,0.0567,0.083,0.00282,0.138,0.59,94.141
3YuaBvuZqcwN3CEAyyoaei,rock,Like a Stone,https://p.scdn.co/mp3-preview/9fe309d18308f401d3124a322cdb8951a31adca7?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Like a Stone.mp3,Like a Stone.mp3,Audioslave,spotify:artist:2ziB7fzrXBoh1HUPS6sVFn,Audioslave,2002-11-17,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849
3I7a9joX0lJnK9XzE38GnD,rock,Heartbreaker - Remaster,https://p.scdn.co/mp3-preview/ee582e354f7bcd2a0a7f2f688dccfbf1b69307c6?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Heartbreaker - Remaster.mp3,Heartbreaker - Remaster.mp3,Led Zeppelin,spotify:artist:36QJpDe2go2KgaRleHCDTp,Mothership,2007,0.397,0.723,2,-9.197,1,0.0884,0.0701,0.0703,0.142,0.543,96.894
6RUkd0xWopZ2CYkZwJTXdv,rock,Mean Streak - Live,https://p.scdn.co/mp3-preview/c3e708241bcfa2f8d0204f60ef2c512f1e9e4c94?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Mean Streak - Live.mp3,Mean Streak - Live.mp3,Y&T,spotify:artist:49Cw140t9jupn4S3udehoP,Live At the Mystic,2012-07-03,0.331,0.966,5,-3.884,0,0.109,0.00214,1.82e-06,0.98,0.377,87.158
1QLyDdhB9gmxbGv0K1kFyT,rock,Rock You Like a Hurricane,https://p.scdn.co/mp3-preview/4e9ee830848056c8a333c689eb04d1647d695f86?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Rock You Like a Hurricane.mp3,Rock You Like a Hurricane.mp3,Scorpions,spotify:artist:27T030eWyCQRmDyuvr1kxY,Stranger Things (Soundtrack from the Netflix Original Series),2017-10-27,0.584,0.833,11,-5.824,1,0.0358,0.000265,0.00595,0.32,0.671,124.018
1I6l01BaBgBCVkfQCpIlR6,rock,Truckin' - 2013 Remaster,https://p.scdn.co/mp3-preview/3a9f5b0c5b28227e629d52cc0e58726bdc18c7a3?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Truckin' - 2013 Remaster.mp3,Truckin' - 2013 Remaster.mp3,Grateful Dead,spotify:artist:4TMHGUX5WI7OOm53PqSDAT,American Beauty (2013 Remaster),1970-06-01,0.644,0.623,11,-13.862,0,0.059,0.389,0.0202,0.0617,0.676,126.553
15I6sM3g0ANzuw5hRnkN9Z,rock,Amie,https://p.scdn.co/mp3-preview/c3a12036d9fc91276118de9235dea6de7dbfcc5b?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Amie.mp3,Amie.mp3,Counting Crows,spotify:artist:0vEsuISMWAKNctLlUAhSZC,Underwater Sunshine (or what we did on our summer vacation),2012-04-13,0.561,0.831,9,-4.993,1,0.0392,0.199,0.0,0.164,0.579,170.038
5G7uLHtoEW140QOcBpJlfz,rock,What Is and What Should Never Be - 1990 Remaster,https://p.scdn.co/mp3-preview/7e3b031ab88e222906dd389bb47175ca7fcf7599?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/What Is and What Should Never Be - 1990 Remaster.mp3,What Is and What Should Never Be - 1990 Remaster.mp3,Led Zeppelin,spotify:artist:36QJpDe2go2KgaRleHCDTp,Led Zeppelin II (1994 Remaster),1969-10-22,0.34,0.472,9,-12.939,1,0.0473,0.275,0.0,0.0843,0.533,78.086
5x53pbGk6sbl1BGom19QQ5,rock,Breakdown,https://p.scdn.co/mp3-preview/f86e333f10221b6b3f7f0a2ebdc6a7871402785c?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Breakdown.mp3,Breakdown.mp3,Tom Petty and the Heartbreakers,spotify:artist:4tX2TplrkIP4v05BNC903e,Tom Petty & The Heartbreakers,1976-11-09,0.625,0.35,9,-8.395,0,0.0436,0.398,6.76e-05,0.123,0.69,113.688
5D2eCwqbHcqOnfHOCM6TnV,rock,No More Mr. Nice Guy,https://p.scdn.co/mp3-preview/a231b5b46dcb1abaf331696e571ce1b386518cab?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/No More Mr. Nice Guy.mp3,No More Mr. Nice Guy.mp3,Alice Cooper,spotify:artist:3EhbVgyfGd7HkpsagwL9GS,Billion Dollar Babies (Deluxe Reissue),1973,0.498,0.515,11,-11.985,0,0.0395,0.0936,0.0,0.1,0.616,127.761
3tRv4ZYZimrL27flnjgeR6,rock,Every You Every Me,https://p.scdn.co/mp3-preview/a281fc491f2249d525284d1762566e27f94ae169?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Every You Every Me.mp3,Every You Every Me.mp3,Placebo,spotify:artist:6RZUqkomCmb8zCRqc9eznB,Without You I'm Nothing,1998-10-12,0.478,0.923,10,-7.547,1,0.0569,2.7e-05,0.719,0.325,0.165,133.134
0vFOzaXqZHahrZp6enQwQb,rock,Money,https://p.scdn.co/mp3-preview/eceb1b928c7339ba16bfde8c4f9731af72ee1637?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Money.mp3,Money.mp3,Pink Floyd,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,The Dark Side of the Moon,1973-03-01,0.469,0.537,9,-10.421,1,0.152,0.0241,0.00201,0.269,0.783,124.193
4vpeKl0vMGdAXpZiQB2Dtd,rock,White Rabbit,https://p.scdn.co/mp3-preview/367ffcd0d779085e8fa092620542632fecf50330?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/White Rabbit.mp3,White Rabbit.mp3,Jefferson Airplane,spotify:artist:2qFr8w5sWUITRlzZ9kZotF,Surrealistic Pillow,1967,0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798
5nJ9WqiiVz9Rz6a2xLhHlZ,rock,"Star Spangled Banner - Live at The Woodstock Music & Art Fair, August 18, 1969",https://p.scdn.co/mp3-preview/b9d535c95798488b5fa528b4891de30360c9eb6a?cid=b82fb22d072d4120850c99225ff01644,"./scrapes/rock/Star Spangled Banner - Live at The Woodstock Music & Art Fair, August 18, 1969.mp3","Star Spangled Banner - Live at The Woodstock Music & Art Fair, August 18, 1969.mp3",Jimi Hendrix,spotify:artist:776Uo845nYHJpNaStv1Ds4,Experience Hendrix: The Best Of Jimi Hendrix,1997-09-16,0.209,0.898,8,-9.236,1,0.177,0.608,0.868,0.428,0.358,109.906
7fcfNW0XxTWlwVlftzfDOR,rock,Walk,https://p.scdn.co/mp3-preview/14e66cb261d6027f14d31e7d247b2281b9e79e71?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/Walk.mp3,Walk.mp3,Pantera,spotify:artist:14pVkFUHDL207LzLHtSA18,Vulgar Display of Power,1992-02-21,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242
0AqjkVFqa1ujle4Lb1k9wR,rock,The Ocean - Remaster,https://p.scdn.co/mp3-preview/c1f3b79a2adfc86980e76dd0615b07963d686f37?cid=b82fb22d072d4120850c99225ff01644,./scrapes/rock/The Ocean - Remaster.mp3,The Ocean - Remaster.mp3,Led Zeppelin,spotify:artist:36QJpDe2go2KgaRleHCDTp,Houses of the Holy (Remaster),1973-03-28,0.401,0.56,9,-8.7,1,0.0612,0.08,0.0121,0.361,0.735,88.256
